year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,1,6,23,NAN,GR,GRANDE RUE,21330,Maison,1650.0,85.0,3
2023,1,6,5,NAN,RUE,DE LA FERME,21400,Maison,620.0,110.0,4
2023,1,5,5222,NAN,NAN,LES TOPES,21230,Maison,999.0,59.0,3
2023,1,4,1,NAN,VC,DE LA MISERICORDE,21000,Appartement,0.0,30.0,1
2023,1,16,40,A,RUE,DE LARREY,21000,Appartement,0.0,45.0,2
2023,1,13,17,NAN,RUE,JACQUES BREL,21800,Appartement,0.0,52.0,2
2023,1,3,9,NAN,PL,ANNE LAPREVOTE,21300,Appartement,0.0,43.0,3
2023,1,9,73,B,RUE,DE MARSANNAY,21300,Maison,158.0,90.0,4
2023,1,10,26,NAN,RUE,DE L EGALITE,21000,Appartement,0.0,73.0,4
2023,1,16,19,NAN,AV,RAYMOND POINCARE,21000,Appartement,0.0,80.0,5
2023,1,20,9,NAN,RUE,DES JARDINS,21250,Maison,128.0,70.0,2
2023,1,13,11,NAN,RUE,DU TRANSVAAL,21000,Appartement,0.0,33.0,2
2023,1,9,6,NAN,RUE,DU TILLOT,21000,Appartement,0.0,50.0,3
2023,1,10,11,A,RUE,DU QUARTIER,21130,Maison,927.0,15.0,0
2023,1,10,11,A,RUE,DU QUARTIER,21130,Maison,927.0,50.0,3
2023,1,16,13,NAN,RUE,DOMINIQUE ANCEMOT,21120,Maison,468.0,90.0,4
2023,1,16,13,NAN,RUE,DOMINIQUE ANCEMOT,21120,Appartement,468.0,40.0,2
2023,1,9,12,NAN,RUE,DU POIRIER,21170,Maison,816.0,75.0,4
2023,1,9,6,NAN,RUE,VIEILLE CROIX DE MISSION,21110,Maison,800.0,86.0,5
2023,1,13,14,NAN,PL,DES DUCS DE BOURGOGNE,21000,Appartement,0.0,24.0,2
2023,1,11,8,NAN,AV,DE BOURGOGNE,21800,Appartement,0.0,54.0,3
2023,1,4,190,NAN,RUE,D AUXONNE,21000,Appartement,377.0,42.0,2
2023,1,4,190,NAN,RUE,D AUXONNE,21000,Appartement,377.0,47.0,2
2023,1,23,13,NAN,NAN,GRANDE RUE,21500,Maison,80.0,45.0,3
2023,1,3,4,NAN,IMP,JACQUAT,21850,Maison,266.0,88.0,4
2023,1,5,21,NAN,RUE,EUGENE GUILLAUME,21500,Maison,37.0,74.0,3
2023,1,18,36,NAN,AV,DE LA CITADELLE,21240,Appartement,0.0,100.0,5
2023,1,13,3,NAN,RUE,DU PAQUIER DE BRAY,21000,Maison,491.0,64.0,2
2023,1,13,9,NAN,PL,SAINT BERNARD,21000,Appartement,0.0,186.0,7
2023,1,5,16,NAN,RUE,PASTEUR,21000,Appartement,0.0,80.0,3
2023,1,5,16,NAN,RUE,PASTEUR,21000,Appartement,0.0,110.0,4
2023,1,11,8,NAN,RUE,JOSEPH GARNIER,21000,Appartement,0.0,81.0,4
2023,1,18,7,NAN,RUE,DU RANG PASTOURELLE,21260,Appartement,0.0,60.0,2
2023,1,13,4,NAN,RUE,DE LA VOIE BLANCHE,21400,Maison,723.0,80.0,3
2023,1,13,51,NAN,RUE,MONGE,21000,Appartement,0.0,61.0,2
2023,1,18,19,NAN,RUE,ALEXANDRE NICOLAS,21000,Appartement,0.0,42.0,2
2023,1,16,27,NAN,RUE,TANNEGUY D HARCOURT,21570,Maison,288.0,76.0,3
2023,1,19,10,NAN,RUE,DU LAVOIR (SAULX LA VILLE,21120,Maison,816.0,137.0,6
2023,1,19,13,NAN,AV,DE LA LIBERTE,21340,Maison,599.0,68.0,4
2023,1,6,3,B,RUE,DU MOULIN,21380,Maison,802.0,135.0,4
2023,1,23,1,NAN,ALL,PROSPER GABY,21250,Maison,651.0,90.0,5
2023,1,2,152,NAN,AV,VICTOR HUGO,21000,Appartement,0.0,65.0,3
2023,1,11,15,NAN,RUE,MARGUERITE THIBERT,21000,Appartement,0.0,90.0,3
2023,1,18,11,NAN,IMP,GAGNEREAUX,21000,Appartement,0.0,51.0,3
2023,1,18,29,NAN,RUE,JEAN MOULIN,21150,Maison,426.0,67.0,4
2023,1,20,1,NAN,RUE,DE LA DESERTE,21200,Maison,1109.0,128.0,6
2023,1,12,3,B,RUE,JEAN BOUHEY,21220,Maison,248.0,92.0,5
2023,1,17,5001,NAN,NAN,CHAMPS DE LA BARRE,21190,Maison,1004.0,144.0,5
2023,1,9,14,NAN,RUE,ALFRED MARPAUX,21000,Appartement,0.0,69.0,3
2023,1,10,6,NAN,RUE,D ALGER,21000,Appartement,0.0,48.0,2
2023,1,10,9,NAN,RUE,HENRI MATISSE,21000,Appartement,0.0,65.0,3
2023,1,13,5128,NAN,NAN,VILLAGE DE BAUBIGNY,21340,Maison,1255.0,270.0,10
2023,1,13,9,NAN,RUE,MARIE NOEL,21200,Appartement,0.0,77.0,4
2023,1,10,28,NAN,RUE,DE DIJON,21121,Appartement,0.0,72.0,4
2023,1,6,3,NAN,RUE,DE L EGLISE,21570,Maison,211.0,90.0,2
2023,1,16,52,NAN,RUE,DU FAUBOURG PERPREUIL,21200,Maison,389.0,140.0,6
2023,1,12,40,NAN,AV,DE LANGRES,21000,Appartement,0.0,55.0,3
2023,1,11,12,T,RUE,DE MULHOUSE,21000,Appartement,0.0,68.0,3
2023,1,18,17,NAN,RUE,PAUL THENARD,21000,Appartement,0.0,47.0,2
2023,1,9,29,NAN,AV,DE LA REPUBLIQUE,21800,Appartement,0.0,25.0,1
2023,1,11,58,NAN,RUE,DE TALANT,21000,Appartement,0.0,57.0,3
2023,1,16,7,NAN,RUE,AUGUSTE DROUOT,21000,Maison,452.0,98.0,5
2023,1,20,12,NAN,RUE,THERESE FIGUEUR,21000,Appartement,0.0,45.0,2
2023,1,10,2,NAN,NAN,LA COMBE CHOISEAU,21220,Maison,774.0,142.0,5
2023,1,10,2,NAN,NAN,LA COMBE CHOISEAU,21220,Maison,774.0,34.0,3
2023,1,9,7,NAN,RUE,DE LATTRE DE TASSIGNY,21120,Maison,600.0,126.0,5
2023,1,6,36,NAN,RUE,DU LYCEE,21000,Appartement,0.0,124.0,5
2023,1,5,15,NAN,CHE,DE MONTIVENT,21210,Maison,500.0,99.0,4
2023,1,5,15,NAN,CHE,DE MONTIVENT,21210,Maison,1424.0,99.0,4
2023,1,5,5021,NAN,NAN,HAMEAU DE CHAMONT,21530,Maison,203.0,90.0,3
2023,1,19,3,NAN,CHE,ES DEUX LANTS,21170,Maison,821.0,80.0,4
2023,1,19,3,NAN,CHE,ES DEUX LANTS,21170,Maison,500.0,80.0,4
2023,1,4,59,NAN,RUE,DEVOSGE,21000,Appartement,0.0,65.0,3
2023,1,4,93,NAN,RUE,DE MIRANDE,21000,Appartement,0.0,21.0,1
2023,1,10,115,NAN,RUE,DE LA PREFECTURE,21000,Appartement,0.0,28.0,2
2023,1,13,51,NAN,RUE,DE MONTCHAPET,21000,Appartement,0.0,29.0,1
2023,1,6,1,NAN,RUE,ANDRE MALRAUX,21600,Appartement,0.0,64.0,3
2023,1,3,23,NAN,RUE,JULES GUESDE,21600,Appartement,0.0,44.0,2
2023,1,5,62,NAN,AV,DU DRAPEAU,21000,Appartement,0.0,53.0,3
2023,1,16,1,NAN,RUE,DE LA VIOTON,21120,Maison,673.0,160.0,5
2023,1,16,3,NAN,RUE,DE GEMEAUX,21380,Maison,1812.0,240.0,8
2023,1,16,3,NAN,RUE,DE GEMEAUX,21380,Maison,600.0,240.0,8
2023,1,5,35,NAN,NAN,LE MEIX DES PUITS,21380,Maison,793.0,108.0,5
2023,1,5,20,E,RUE,LOUIS JOUVET,21240,Appartement,0.0,91.0,4
2023,1,13,13,NAN,ALL,GENEVIEVE LAROQUE,21000,Appartement,0.0,73.0,3
2023,1,11,5,NAN,PL,DES SCABIEUSES,21200,Maison,854.0,94.0,5
2023,1,17,36,NAN,AV,JEAN JAURES,21000,Appartement,0.0,28.0,1
2023,1,17,36,NAN,AV,JEAN JAURES,21000,Appartement,0.0,48.0,3
2023,1,17,36,NAN,AV,JEAN JAURES,21000,Appartement,0.0,45.0,2
2023,1,17,36,NAN,AV,JEAN JAURES,21000,Appartement,0.0,48.0,2
2023,1,20,4,C,RUE,DE GLAPIGNY,21120,Maison,83.0,95.0,5
2023,1,23,5179,NAN,NAN,RENTE DES BONS PASTEURS,21370,Appartement,0.0,175.0,5
2023,1,20,9001,NAN,RUE,DERRIERE L EGLISE,21400,Maison,85.0,106.0,5
2023,1,5,3,NAN,ALL,DU PETIT LEON,21000,Appartement,0.0,81.0,4
2023,1,9,3,NAN,RUE,PIERRE RICHARD,21200,Appartement,0.0,39.0,1
2023,1,4,13,NAN,RUE,DU PONT,21360,Maison,310.0,80.0,4
2023,1,5,3,NAN,ALL,DU PETIT LEON,21000,Appartement,0.0,63.0,3
2023,1,5,3,NAN,ALL,DU PETIT LEON,21000,Appartement,0.0,77.0,3
2023,1,10,36,NAN,AV,DE LANGRES,21000,Appartement,0.0,46.0,2
2023,1,13,7,NAN,RUE,JOSEPH BOUDOT,21000,Appartement,0.0,43.0,2
2023,1,26,9,NAN,RUE,DE BELLEVUE,21000,Appartement,0.0,72.0,5
2023,1,13,94,NAN,AV,RAYMOND POINCARE,21000,Appartement,0.0,51.0,3
2023,1,17,6,NAN,IMP,DU CLOS,21110,Maison,720.0,81.0,5
2023,1,5,24,NAN,RUE,LEDRU ROLLIN,21000,Appartement,0.0,65.0,3
2023,1,4,19,NAN,RUE,MONTMARTRE,21000,Appartement,0.0,36.0,2
2023,1,23,2,NAN,RUE,DU CANAL,21500,Maison,441.0,151.0,6
2023,1,20,1,NAN,RUE,DU 4 SEPTEMBRE,21000,Appartement,0.0,27.0,2
2023,1,3,2,NAN,RUE,SAINT VINCENT,21700,Maison,185.0,85.0,4
2023,1,17,5,NAN,IMP,LE CLOS ALEXANDRE,21110,Maison,479.0,102.0,4
2023,1,6,3,NAN,PL,DE LA FRANCE LIBRE,21000,Appartement,0.0,62.0,2
2023,1,24,2,NAN,RUE,DE LA CHAUME,21210,Maison,681.0,60.0,2
2023,1,26,117,NAN,RUE,GEN FAUCONNET,21000,Appartement,0.0,36.0,2
2023,1,6,3,NAN,ALL,DU PETIT LEON,21000,Appartement,0.0,80.0,4
2023,1,20,2,NAN,RUE,DE L ARGILIERE,21490,Maison,454.0,81.0,5
2023,1,13,31,NAN,BD,MARECHAL LECLERC,21240,Appartement,0.0,22.0,1
2023,1,6,3,NAN,RUE,EDOUARD HERRIOT,21300,Appartement,0.0,76.0,4
2023,1,6,26,NAN,RUE,DES BLEUETS,21490,Maison,181.0,119.0,5
2023,1,17,61,NAN,RUE,SAUMAISE,21000,Appartement,0.0,47.0,3
2023,1,16,4,B,AV,DE LANGRES,21000,Appartement,0.0,47.0,3
2023,1,9,56,NAN,RUE,DES PERRIERES,21000,Appartement,0.0,74.0,4
2023,1,13,25,NAN,RUE,PIERRE CURIE,21300,Maison,461.0,87.0,5
2023,1,20,6,NAN,RUE,DE NOIRON,21910,Maison,541.0,41.0,2
2023,1,20,66,NAN,RUE,BERBISEY,21000,Appartement,0.0,21.0,1
2023,1,18,32,C,RTE,DE DIJON,21110,Appartement,0.0,43.0,2
2023,1,13,38,NAN,RUE,DE L ESMEIX,21200,Maison,1038.0,88.0,5
2023,1,4,8,NAN,RTE,DE FONTAINE,21610,Maison,58.0,81.0,5
2023,1,25,2,NAN,RUE,DU VOLNAY,21000,Appartement,0.0,51.0,3
2023,1,26,36,NAN,RUE,ROBERT ESTIENNE,21000,Appartement,0.0,56.0,2
2023,1,20,6,NAN,RUE,DE BEAUNE,21000,Appartement,0.0,66.0,4
2023,1,18,10,NAN,RUE,SAMBIN,21000,Appartement,0.0,102.0,4
2023,1,17,5014,NAN,NAN,SECHE BOUTEILLE,21400,Maison,2134.0,212.0,6
2023,1,17,5014,NAN,NAN,SECHE BOUTEILLE,21400,Maison,2596.0,212.0,6
2023,1,13,3,NAN,ALL,MAURICE SUPERNANT,21121,Maison,508.0,100.0,6
2023,1,25,63,NAN,RUE,CONDORCET,21000,Appartement,0.0,77.0,3
2023,1,13,1,NAN,RUE,DENIS PAPIN,21000,Appartement,0.0,66.0,4
2023,1,19,46,NAN,RUE,DU CHAPITRE,21000,Appartement,0.0,66.0,4
2023,1,5,1,NAN,VC,DE LA MISERICORDE,21000,Appartement,0.0,40.0,2
2023,1,26,1,NAN,RUE,DU CHEFFIN,21250,Maison,125.0,53.0,2
2023,1,25,2,NAN,RUE,DU PAVE ST LAZARE,21140,Appartement,455.0,61.0,2
2023,1,25,2,NAN,RUE,DU PAVE ST LAZARE,21140,Appartement,455.0,64.0,3
2023,1,25,2,NAN,RUE,DU PAVE ST LAZARE,21140,Appartement,1090.0,61.0,2
2023,1,25,2,NAN,RUE,DU PAVE ST LAZARE,21140,Appartement,1090.0,64.0,3
2023,1,20,38,NAN,RUE,JACQUES CELLERIER,21000,Appartement,0.0,82.0,4
2023,1,6,2,B,RUE,DE LA BOUDRONNEE,21000,Maison,128.0,62.0,2
2023,1,6,8,NAN,RUE,CHARLES PEGUY,21000,Appartement,0.0,57.0,3
2023,1,24,9007,NAN,RUE,DE MELSON,21120,Maison,92.0,104.0,4
2023,1,17,123,NAN,RUE,GEN FAUCONNET,21000,Appartement,0.0,47.0,2
2023,1,13,1,NAN,NAN,GRANDE RUE,21500,Maison,558.0,75.0,4
2023,1,24,10,NAN,CHE,DE CROMOIS,21850,Maison,0.0,171.0,6
2023,1,9,35,NAN,GR,GRANDE RUE,21520,Maison,290.0,111.0,5
2023,1,12,98,NAN,BD,MANSART,21000,Appartement,0.0,80.0,4
2023,1,25,14,NAN,RUE,DU 27EME REGIMENT D INFANT,21000,Appartement,0.0,67.0,3
2023,1,24,4,NAN,IMP,DE BRAUX,21400,Maison,762.0,129.0,6
2023,1,25,7,A,RUE,DES CORDIERS,21330,Maison,412.0,160.0,4
2023,1,20,17,NAN,RUE,D AHUY,21000,Appartement,0.0,60.0,4
2023,1,13,9001,NAN,PL,EUGENE MORISOT,21520,Maison,257.0,145.0,5
2023,1,12,24,B,AV,DE LA SABLIERE,21200,Maison,398.0,109.0,5
2023,1,20,4,NAN,RUE,COUPEE DE LONGVIC,21000,Appartement,0.0,48.0,2
2023,1,2,29,NAN,RUE,JEAN BAPTISTE BAUDIN,21000,Appartement,0.0,49.0,2
2023,1,27,2,NAN,RUE,DU STADE,21170,Maison,817.0,131.0,5
2023,1,18,108,NAN,AV,GUSTAVE EIFFEL,21000,Appartement,0.0,30.0,1
2023,1,11,7,NAN,RUE,DE LA MARE,21450,Maison,230.0,45.0,1
2023,1,25,2,NAN,RUE,DU FOURNEAU,21400,Maison,242.0,146.0,5
2023,1,19,75,NAN,RUE,EN PAILLERY,21850,Appartement,0.0,77.0,4
2023,1,17,8,B,RUE,PRIEUR DE LA COTE D OR,21000,Appartement,0.0,96.0,4
2023,1,16,3,NAN,RUE,HENRI DE BAHEZRE,21700,Appartement,0.0,45.0,2
2023,1,27,45,NAN,RUE,JEANNIN,21000,Appartement,0.0,70.0,1
2023,1,25,5,E,RUE,MAURICE RAVEL,21000,Appartement,0.0,50.0,3
2023,1,24,30,NAN,RUE,BERLIER,21000,Appartement,0.0,19.0,1
2023,1,24,30,NAN,RUE,BERLIER,21000,Appartement,0.0,17.0,1
2023,1,24,30,NAN,RUE,BERLIER,21000,Appartement,0.0,19.0,1
2023,1,13,31,NAN,BD,GUSTAVE MORIZOT,21400,Appartement,0.0,83.0,3
2023,1,13,31,NAN,BD,GUSTAVE MORIZOT,21400,Appartement,0.0,30.0,1
2023,1,11,22,NAN,BD,DES BOURROCHES,21000,Maison,492.0,77.0,3
2023,1,23,27,NAN,RUE,DE TALANT,21000,Appartement,0.0,39.0,1
2023,1,30,8,NAN,RUE,BOSSUET,21250,Appartement,163.0,75.0,3
2023,1,30,8,NAN,RUE,BOSSUET,21250,Maison,163.0,63.0,5
2023,1,30,24,NAN,RUE,DES ECOLES,21250,Appartement,157.0,18.0,1
2023,1,30,24,NAN,RUE,DES ECOLES,21250,Appartement,157.0,18.0,1
2023,1,30,24,NAN,RUE,DES ECOLES,21250,Appartement,157.0,12.0,1
2023,1,30,24,NAN,RUE,DES ECOLES,21250,Appartement,157.0,15.0,1
2023,1,30,24,NAN,RUE,DES ECOLES,21250,Appartement,157.0,16.0,1
2023,1,25,4,NAN,ALL,DU ROUSSILLON,21000,Appartement,0.0,47.0,2
2023,1,20,14,NAN,RUE,DE LA VELLE,21130,Maison,881.0,85.0,4
2023,1,13,41,NAN,RUE,CHANZY,21000,Appartement,0.0,77.0,4
2023,1,20,23,A,RUE,DU CHAPITRE,21000,Maison,205.0,82.0,5
2023,1,23,5,NAN,ALL,DES CERISIERS,21370,Maison,635.0,100.0,4
2023,1,26,9,NAN,RTE,DE PARIS,21370,Appartement,0.0,36.0,2
2023,1,10,8,NAN,RTE,DE CHALLANGES,21200,Maison,615.0,62.0,3
2023,1,23,9,NAN,BD,SEVIGNE,21000,Appartement,0.0,14.0,1
2023,1,13,6,NAN,VOIE,CREUSE,21490,Maison,355.0,97.0,4
2023,1,13,6,NAN,VOIE,CREUSE,21490,Maison,538.0,97.0,4
2023,1,9,3,NAN,ALL,DU PETIT LEON,21000,Appartement,0.0,44.0,2
2023,1,25,11,NAN,RUE,DE LA LIBERTE,21000,Appartement,0.0,84.0,4
2023,1,20,5,NAN,RUE,RANFER DE BRETENIERE,21000,Appartement,0.0,24.0,1
2023,1,20,4,NAN,RUE,HENRI MATISSE,21000,Appartement,0.0,76.0,4
2023,1,9,3,NAN,ALL,DU PETIT LEON,21000,Appartement,0.0,67.0,3
2023,1,9,3,NAN,ALL,DU PETIT LEON,21000,Appartement,0.0,63.0,3
2023,1,23,23,B,AV,DE MARBOTTE,21000,Appartement,0.0,35.0,2
2023,1,23,11,B,RUE,DES ROSES,21000,Appartement,0.0,87.0,4
